timestamp,vae_error,gan_raw,diff_error,vae_score,gan_score,diff_score,final_score,decision
2026-03-23 20:32:49,0.13391129672527313,-0.4701099693775177,0.09637363255023956,0.26782259345054626,0.7350549846887589,0.14456044882535934,0.38333988189697266,SUSPICIOUS
2026-03-23 20:32:49,0.2609584331512451,-0.3269073963165283,0.14474686980247498,0.5219168663024902,0.6634536981582642,0.21712030470371246,0.5034186035394669,SUSPICIOUS
2026-03-23 20:32:49,0.15630462765693665,0.21380393207073212,0.08710575848817825,0.3126092553138733,0.39309803396463394,0.13065863773226738,0.3003657653927803,SUSPICIOUS
2026-03-23 20:32:49,0.1078103631734848,-0.34871187806129456,0.07085233926773071,0.2156207263469696,0.6743559390306473,0.10627850890159607,0.33137284666299816,SUSPICIOUS
2026-03-23 20:32:49,0.2284383922815323,0.015447118319571018,0.16396263241767883,0.4568767845630646,0.4922764408402145,0.24594394862651825,0.42531011425890025,SUSPICIOUS
2026-03-23 20:32:49,0.6126249432563782,-0.24765364825725555,0.31525012850761414,1.0,0.6238268241286278,0.4728751927614212,0.7817230857908726,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.2628936767578125,-0.013727952726185322,0.10104847699403763,0.525787353515625,0.5068639763630927,0.15157271549105644,0.4452674127649516,SUSPICIOUS
2026-03-23 20:32:49,0.47222596406936646,-0.04563329368829727,0.2200838029384613,0.9444519281387329,0.5228166468441486,0.33012570440769196,0.6950960990041495,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.3599913716316223,-0.27586686611175537,0.24258241057395935,0.7199827432632446,0.6379334330558777,0.363873615860939,0.6241461247205734,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.11619292199611664,-0.09881612658500671,0.07974310219287872,0.23238584399223328,0.5494080632925034,0.11961465328931808,0.3049382716417312,SUSPICIOUS
2026-03-23 20:32:49,0.20044001936912537,-0.12715458869934082,0.12070756405591965,0.40088003873825073,0.5635772943496704,0.18106134608387947,0.4057254768908024,SUSPICIOUS
2026-03-23 20:32:49,0.23604795336723328,0.17875906825065613,0.10411230474710464,0.47209590673446655,0.41062046587467194,0.15616845712065697,0.39046778455376624,SUSPICIOUS
2026-03-23 20:32:49,0.3451741933822632,-0.4835003614425659,0.11288828402757645,0.6903483867645264,0.741750180721283,0.16933242604136467,0.601565732806921,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.1297970712184906,-0.03847052901983261,0.06380916386842728,0.2595941424369812,0.5192352645099163,0.09571374580264091,0.30471039973199365,SUSPICIOUS
2026-03-23 20:32:49,0.39684900641441345,0.1524191051721573,0.13807383179664612,0.7936980128288269,0.42379044741392136,0.20711074769496918,0.5654082901775837,SUSPICIOUS
2026-03-23 20:32:49,0.24064002931118011,0.3604406714439392,0.13086459040641785,0.48128005862236023,0.3197796642780304,0.19629688560962677,0.3758333057165146,SUSPICIOUS
2026-03-23 20:32:49,0.17003722488880157,-0.0023632340598851442,0.10049672424793243,0.34007444977760315,0.5011816170299426,0.15074508637189865,0.35054072727216407,SUSPICIOUS
2026-03-23 20:32:49,0.10104690492153168,-0.05177835747599602,0.03270750492811203,0.20209380984306335,0.525889178737998,0.049061257392168045,0.26862591002136466,NORMAL
2026-03-23 20:32:49,0.06844170391559601,-0.2598441243171692,0.03343125060200691,0.13688340783119202,0.6299220621585846,0.05014687590301037,0.26744769774377347,NORMAL
2026-03-23 20:32:49,0.4387000501155853,-0.09158152341842651,0.13770776987075806,0.8774001002311707,0.5457907617092133,0.20656165480613708,0.6437496095895767,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.6278756260871887,-0.2594662606716156,0.31951454281806946,1.0,0.6297331303358078,0.4792718142271042,0.7847743019461632,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.7556993365287781,0.11849402636289597,0.2643781006336212,1.0,0.440752986818552,0.3965671509504318,0.711539326235652,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.20279310643672943,-0.3188401758670807,0.10614316910505295,0.40558621287345886,0.6594200879335403,0.15921475365757942,0.4324620835483074,SUSPICIOUS
2026-03-23 20:32:49,0.10873541235923767,-0.20105312764644623,0.09861209988594055,0.21747082471847534,0.6005265638232231,0.14791814982891083,0.31847701147198676,SUSPICIOUS
2026-03-23 20:32:49,0.24706539511680603,0.34372925758361816,0.12652461230754852,0.49413079023361206,0.3281353712081909,0.18978691846132278,0.38346339017152786,SUSPICIOUS
2026-03-23 20:32:49,0.4951273500919342,0.3023838400840759,0.28135377168655396,0.9902547001838684,0.34880807995796204,0.42203065752983093,0.6841759055852891,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.1874649077653885,0.3063221871852875,0.08150917291641235,0.374929815530777,0.34683890640735626,0.12226375937461853,0.31596933156251905,SUSPICIOUS
2026-03-23 20:32:49,0.979864776134491,-0.614475667476654,0.39009755849838257,1.0,0.807237833738327,0.5851463377475739,0.859200617671013,HIGHLY ANOMALOUS
2026-03-23 20:32:49,1.040661334991455,0.2899424731731415,0.5392059683799744,1.0,0.35502876341342926,0.8088089525699615,0.7682704195380211,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.2567240297794342,0.08996253460645676,0.10536779463291168,0.5134480595588684,0.4550187326967716,0.15805169194936752,0.42483998797833916,SUSPICIOUS
2026-03-23 20:32:49,0.2773359417915344,-0.1412184089422226,0.12436771392822266,0.5546718835830688,0.5706092044711113,0.18655157089233398,0.4858290173113346,SUSPICIOUS
2026-03-23 20:32:49,0.06838654726743698,0.22435362637043,0.05392635241150856,0.13677309453487396,0.387823186814785,0.08088952861726284,0.20091140903532506,NORMAL
2026-03-23 20:32:49,0.23261462152004242,-0.4109019935131073,0.1179349273443222,0.46522924304008484,0.7054509967565536,0.1769023910164833,0.47963039875030516,SUSPICIOUS
2026-03-23 20:32:49,0.3019571900367737,-0.4510186016559601,0.10669264197349548,0.6039143800735474,0.72550930082798,0.16003896296024323,0.5516177728772164,SUSPICIOUS
2026-03-23 20:32:49,0.16076621413230896,-0.13962818682193756,0.07668308168649673,0.3215324282646179,0.5698140934109688,0.1150246225297451,0.3547153666615486,SUSPICIOUS
